"","GeneID","TValue","PValue","PAdjust","MeanX","MeanY","modlogFC"
"SPTB","SPTB",4.60723829791511,8.67874861838945e-06,0.013180849464179,6.80386974358974,6.28359512820513,1.08279887624352
"RPL41","RPL41",4.57251345069706,9.83925940830244e-06,0.0142812194270407,11.9900384615385,11.8385,1.01280047823106
"TNRC6C","TNRC6C",-4.5711427814538,1.01607945289075e-05,0.0142812194270407,7.10785,7.33715871794872,0.968746932325756
"CXCR6","CXCR6",-4.56419945500551,1.0238798939831e-05,0.0142812194270407,6.52872358974359,6.96301371794872,0.937629000057023
"ELOB","ELOB",4.56113039860365,1.04713399010372e-05,0.0142812194270407,9.80508846153846,9.60549448717949,1.02077914620901
"RPS29","RPS29",4.56639484031506,1.10904785030861e-05,0.0142812194270407,11.4320858974359,11.2111692307692,1.01970505146424
"WDR45","WDR45",4.55756621149874,1.11985150129265e-05,0.0142812194270407,9.89605012820513,9.71284858974359,1.01886177229768
"RPS27","RPS27",4.54410201515896,1.12316860605899e-05,0.0142812194270407,10.9951358974359,10.7377621794872,1.02396902759128
"BLVRB","BLVRB",4.49908340688175,1.35828076871053e-05,0.0162605338089367,10.1725848717949,9.89627974358974,1.02792010082214
"RPS15A","RPS15A",4.50128379601558,1.36805588515974e-05,0.0162605338089367,11.4227615384615,11.1002217948718,1.02905705395353
"HBQ1","HBQ1",4.50407915318744,1.44977027631894e-05,0.0166006828951797,7.0606208974359,6.63761794871795,1.06372812535853
"SLC4A1","SLC4A1",4.47387203744655,1.49338784604851e-05,0.0166634654046331,9.43589641025641,8.87013461538461,1.06378277437757
"CAMP","CAMP",4.47034986577788,1.57775206447779e-05,0.0172527188250646,8.27808474358974,7.75283948717949,1.06774875931313
"SELENBP1","SELENBP1",4.43343381225318,1.76091319898598e-05,0.0179673699040399,10.3352716666667,9.8062141025641,1.05395125565984
"PLEK2","PLEK2",4.43197933102456,1.76672240013664e-05,0.0179673699040399,6.90704512820513,6.36748846153846,1.08473618286484
"CD52","CD52",4.43098615680102,1.78306152088007e-05,0.0179673699040399,10.4536442307692,10.1857692307692,1.02629894649398
"LGALS3","LGALS3",4.42611124256806,1.81449265881552e-05,0.0179673699040399,10.3751805128205,10.1267732051282,1.02452975915038
"CCN3","CCN3",-4.42301416486336,1.83401424340986e-05,0.0179673699040399,5.86649205128205,6.29349807692308,0.932151242373972
"DCAF12","DCAF12",4.42301539084059,1.84027931344533e-05,0.0179673699040399,10.1089811538462,9.76115256410256,1.03563396714265
"CACHD1","CACHD1",-4.41885141875929,1.88147067708622e-05,0.018047264784156,4.96013551282051,5.56543384615385,0.891239685877923
"NFATC3","NFATC3",-4.4220019831206,1.94528464384505e-05,0.0180793305316307,9.95149641025641,10.1280616666667,0.982566727748966
"CDC34","CDC34",4.37668348354273,2.25299737784354e-05,0.0197531867110619,8.5731058974359,8.23661371794872,1.04085321844752
"SERF2","SERF2",4.37147758942664,2.26454459424331e-05,0.0197531867110619,10.3458134615385,10.1721497435897,1.0170724696673
"RPL39","RPL39",4.37511174713641,2.27608735765322e-05,0.0197531867110619,10.9499541025641,10.6052155128205,1.03250651430203
"IRS2","IRS2",-4.35858530145257,2.40690340709671e-05,0.0205621005910957,9.97691448717949,10.2342670512821,0.974853835373553
"BLOC1S1","BLOC1S1",4.34810409618458,2.49440080791768e-05,0.0207507575328198,9.00689230769231,8.74297551282051,1.03018615281317
"TSPAN5","TSPAN5",4.34546011138554,2.52224072994098e-05,0.0207507575328198,8.67739448717949,8.26501269230769,1.04989487738544
"CHIT1","CHIT1",4.34566567955976,2.61117704648478e-05,0.0207507575328198,5.07900641025641,4.72175641025641,1.07566040451049
"HP","HP",4.33631805363782,2.61875129357945e-05,0.0207507575328198,7.37615320512821,6.73789,1.09472745995085
"ERN1","ERN1",-4.3232412837801,2.78234058502418e-05,0.0214259818994644,9.74495371794872,9.9532958974359,0.979068021122445
"PNN","PNN",4.30781890955359,2.951263488398e-05,0.0224111571150223,10.0741470512821,9.91541705128205,1.01600840379976
"KLC3","KLC3",4.29142140062148,3.22289751847614e-05,0.0238124218679301,5.8280441025641,5.38151115384615,1.0829753829273
"SNCA","SNCA",4.27469553072847,3.36132738786702e-05,0.024181654596267,5.8779982051282,4.95634051282051,1.18595528090204
"RILP","RILP",4.27218922200889,3.43133933372332e-05,0.0243647374118601,7.09440307692308,6.80777179487179,1.04210353852742
"GYPE","GYPE",4.27043337323085,3.5772136185081e-05,0.0250748916143501,5.54900115384615,5.11691602564103,1.08444248958551
