"","GeneID","TValue","PValue","Coefficient","sig.cnt","GeneID","AlzheimersPValue","AsthmaPValue","CADPValue","CKDPValue","CLDPValue","COPDPValue","EthnicityPValue","HIVPValue","LupusPValue","ObesePValue","ONDPValue","RAPValue","T1DPValue","AlzheimersFC","AsthmaFC","CADFC","CKDFC","CLDFC","COPDFC","EthnicityFC","HIVFC","LupusFC","ObeseFC","ONDFC","RAFC","T1DFC","AdjP"
"1982","BNIP3",-3.56971288288553,0.00439727574023289,-0.732599911044735,6,"BNIP3",0.0000109984701324685,1,1,0.0000000475082632905161,0.000813514110537131,0.00504564512030691,1,1,1,1,0.0101717710808102,0.0377313508296425,1,0.984641102207611,1,1,0.853328842512453,0.97111043145411,0.975716146907347,1,1,1,1,0.771444932238977,1.01994885966764,1,0.413720061603057
"23139","TPD52",-3.55878965715919,0.00448236601033792,-0.731558757703621,4,"TPD52",0.00219943530920979,1,1,0.00000000128315013873349,1,1,1,1,0.0100601611742625,1,0.000711873389202539,1,1,0.992487185506216,1,1,0.80039842788212,1,1,1,1,1.07509616707459,1,0.700267800882168,1,1,0.413720061603057
"10108","KLK4",3.75903015323156,0.00449171478188757,0.781600996505051,5,"KLK4",1,1,NA,0.0000000000000195902527582085,0.0237125872241956,NA,1,1,1,1,0.0184638397662039,0.0128278750607016,0.00144304405602336,1,1,NA,1.13180115347643,1.05720097127768,NA,1,1,1,1,1.1363696369637,0.986645475777431,1.05702718122035,0.413720061603057
"5153","DHFR",-3.55250811552443,0.0045320632416142,-0.730957701404644,7,"DHFR",1,1,1,0.0000000000000269368823756756,0.00258021417513968,1,0.00246923669554357,0.0000501141929626504,0.047660889488229,1,0.0435236010735843,0.000523184401527392,1,1,1,1,0.839409775532033,0.922334485171762,1,1.11276318869057,1.02263550483863,1.30925593333112,1,0.8723492202668,1.04116968912547,1,0.413720061603057
"1864","BEGAIN",3.63883056144441,0.0045455828027919,0.754802982181849,4,"BEGAIN",0.0352001148805089,1,1,0.00229149541230905,1,NA,1,0.000000635835789506407,1,1,0.0423602970148884,1,1,1.00274616954824,1,1,1.05888936810772,1,NA,1,1.02637654785197,1,1,1.09302915082383,1,1,0.413720061603057
"17481","PPIA",3.54977164839089,0.00455388996070371,0.730695326334518,9,"PPIA",0.0000000279015573774395,0.0334171661287128,1,0.0000000000114092406443675,0.0000000630083696601217,0.00145383702344376,1,0.000000000000000000969005434410407,1,1,0.000479031974111484,0.000000000937898671520447,0.0084242566353219,0.954336666467075,0.961550498729954,1,1.14034584377719,1.07061939993268,0.98587025508425,1,1.11548634215974,1,1,1.1165796214445,1.01768624855489,0.993891224781777,0.413720061603057
"24999","ZNF273",-3.54296962237499,0.00460861389456294,-0.730041736346707,5,"ZNF273",1,1,1,0.000057265868140513,1,0.039987023485261,1,0.0000176008047308446,1,1,0.0019968548627248,0.00101782747172464,1,1,1,1,0.886818710300841,1,0.970674776590995,1,1.00865317361938,1,1,0.875824698165225,1.03552097757501,1,0.413720061603057
"17297","PNN",-3.53831909203414,0.00464641714630674,-0.729593722155927,8,"PNN",0.0000127472604192491,1,1,0.00000000252487864356133,0.00000161562134678288,1,0.00464484870703313,1,1,0.00002951263488398,0.000119445419479725,0.0000208576909876151,0.00687140631706054,0.980170267946092,1,1,0.779521838939646,1.03507456310417,1,1.27180833912911,1,1,1.01600840379976,0.636314438975524,1.0581153152915,0.963523576324658,0.413720061603057
"23796","UBE2H",3.53647987567569,0.0046614555744251,0.729416279492447,7,"UBE2H",1,1,1,0.000000000000000000138388343907055,1,0.0173231224549076,0.00170343144022171,0.000000306109823221726,1,0.0221865934521704,0.00308873017693443,0.000487170783451206,1,1,1,1,1.28246936503416,1,0.979479800314949,0.700457348162354,1.03476046023187,1,1.02470582654623,1.16430861665559,0.982446357891009,1,0.413720061603057
"3707","CHMP5",-3.53566532515666,0.00466813175120277,-0.729337646767407,7,"CHMP5",0.00000000327910395876077,1,1,0.00876749481630154,0.00390452092756936,1,1,0.000216222588722637,0.0423580294648633,1,0.0240572222977174,0.0000000000102609291779991,1,0.959459030194655,1,1,0.897729276162467,1.05088835332066,1,1,1.02444000308058,1.13997948118312,1,0.832389776535794,1.11827077312341,1,0.413720061603057
"450","ADK",-3.53146585449156,0.00470270745693723,-0.728931791356332,6,"ADK",0.000729042057667461,0.0206773049299865,1,0.0000000149463544331146,0.00138592714182898,1,0.0397086953617383,1,1,1,0.000301558915729523,1,1,0.988576545889986,0.984218215593998,1,0.765980188493783,0.873275585671866,1,1.15916285680427,1,1,1,0.593226047904192,1,1,0.413720061603057
"16337","PAIP2",-3.61126761866477,0.0047580873228022,-0.75232695039583,5,"PAIP2",0.000838947585653724,1,NA,0.000000448087654959813,1,1,1,0.0139170764401481,1,1,0.00541088065392307,0.0000000228934921933827,1,0.981751690659116,1,NA,0.904747259138898,1,1,1,1.00918068602254,1,1,0.881168225704575,1.03296233483162,1,0.413720061603057
"6083","EPHA10",3.70956479985319,0.00484824610694307,0.777550353495776,4,"EPHA10",1,1,NA,0.000309594138640597,1,NA,1,0.000000000149031437354898,1,1,0.0498392857349971,0.0207305117237171,1,1,1,NA,1.05332667330808,1,NA,1,1.02204193645683,1,1,1.08066825775656,0.983102279914931,1,0.413720061603057
"17340","POLDIP3",3.50975754680214,0.00488568075292697,0.726821492087465,7,"POLDIP3",1,1,0.043085705249942,0.000000000000212079387933225,0.00613399879521948,0.0215928205516286,1,0.0000542376991865831,1,1,0.00882204534476731,0.00000216319488773206,1,1,1,0.905724013894146,1.12859297424723,1.05330511242095,0.989242008331246,1,0.987263545546687,1,1,1.13188070602556,0.985856587686841,1,0.413720061603057
"12800","LYSMD4",-3.50340577072351,0.00494058878620387,-0.726200104221612,6,"LYSMD4",1,1,1,0.0000000348892700636029,0.00000450827983616187,0.024303941064611,1,0.0000490997254826679,1,1,0.026804627008568,0.00133991976225327,1,1,1,1,0.896968745720052,0.928341585389812,1.01268499792733,1,0.985171286775344,1,1,0.80968096809681,1.02026916283686,1,0.413720061603057
"24171","VCPKMT",-3.502015056406,0.0049526951366992,-0.726063814033153,5,"VCPKMT",1,1,1,0.000000000229308235230641,0.00314071030826268,1,1,0.0000000938845839987182,1,1,0.00170928025588486,0.0000000264927573197886,1,1,1,1,0.740455577046903,0.917354910122292,1,1,1.03341085876896,1,1,0.644647035094796,1.07096415720023,1,0.413720061603057
"14915","NDFIP1",-3.50103167597514,0.00496127396681343,-0.725967390945174,5,"NDFIP1",1,1,1,0.0000000000000000266457597240057,0.000217639624302685,1,1,1,1,0.0246385178708749,0.00819750641942917,0.0016715729081821,1,1,1,1,0.809798919163242,0.939738102652019,1,1,1,1,0.965441129630199,0.73095672359476,1.01677748863811,1,0.413720061603057
"16863","PHF12",-3.57668510666718,0.00503940041345302,-0.749174599660074,5,"PHF12",0.00468551240072515,1,NA,0.00000000000000000000828252700820367,1,0.0202205906396132,1,1,1,1,0.00740974516338676,0.00759825804460028,1,1.00698529775782,1,NA,0.858732194694424,1,0.98448872169296,1,1,1,1,0.889101186211289,1.02306380221192,1,0.413720061603057
"18595","RCN3",3.57316175149935,0.00506901489291153,0.748850540963549,5,"RCN3",0.00105431877551244,1,1,0.00000000000000543752081942761,0.0400235997265098,NA,1,1,1,1,0.0233143711475317,1,0.0296104831856425,1.00873529105491,1,1,1.11123101974301,1.10295392163644,NA,1,1,1,1,1.13388429752066,1,1.03762080841538,0.413720061603057
"7877","GPALPP1",-3.4879113139484,0.00507720377165168,-0.724676798578235,4,"GPALPP1",1,1,1,0.00000000000021465103776703,0.000945528246579878,1,1,1,1,1,0.000512778235486328,0.00555482785656745,1,1,1,1,0.746117833220055,1.04078645946105,1,1,1,1,1,0.823971260613978,1.0292894760264,1,0.413720061603057
"9123","IFRD1",-3.48372575845168,0.00511476871224843,-0.72426347215543,6,"IFRD1",1,1,1,0.000013472482753677,0.0019817410901316,0.0241872263325118,1,0.00000096921553084971,1,1,0.0448924338204846,0.000000111302499334829,1,1,1,1,0.863052575118597,0.916208938635211,1.02260701144315,1,1.02729327002223,1,1,0.847531765736819,1.06238438774747,1,0.413720061603057
"8447","HCG18",-3.48271941277169,0.00512384300690047,-0.724163978255075,7,"HCG18",1,1,1,0.00000016099971122322,0.0260423867808457,0.0125428212963286,1,1,1,0.0218897205315865,0.000217799025188678,0.00000799275984662279,0.0232713022283671,1,1,1,0.784624020518694,0.888589395406676,0.976329026518664,1,1,1,0.965385075166858,0.698152229191388,0.96763758417722,0.912172867572635,0.413720061603057
"3403","CDKN2AIP",-3.48217633233525,0.00512874686332805,-0.724110266986417,4,"CDKN2AIP",1,1,1,0.0000000108112299726002,1,1,1,0.00000080349413857279,1,1,0.0286311141894736,0.0110540314103617,1,1,1,1,0.831085164780737,1,1,1,1.02156169970271,1,1,0.891514041514042,1.03074729557702,1,0.413720061603057
"14757","NACC1",3.56584328572138,0.00513110671862467,0.748175708504076,4,"NACC1",1,1,NA,0.0000000000000000000461652121609585,0.0268657752034764,1,1,0.0365347691736371,1,1,0.0184426470525831,1,1,1,1,NA,1.159442133965,1.04777547683828,1,1,1.00486962384696,1,1,1.18291107799305,1,1,0.413720061603057
"886","ANKRD28",-3.46775625618242,0.00526073194843456,-0.722679274234443,7,"ANKRD28",1,1,1,0.0000000809200006156562,0.00478997907327651,0.00049558066970765,0.00262571549550159,0.00000000000492388551662755,1,1,0.010783762565006,0.00606024894116866,1,1,1,1,0.795810053649286,0.837297720087083,0.970233029092289,1.25616271785719,1.01647399956649,1,1,0.806317220917295,1.06571533045532,1,0.413720061603057
"8726","HNRNPA2B1",-3.46346274645863,0.00530069901486188,-0.722251398595922,8,"HNRNPA2B1",0.00000534427024199154,1,1,0.00000000000233489065549214,0.000213200486625647,1,0.0238865699321738,0.00000000000585384366077405,1,0.0200491835849333,0.0159434315646599,0.00767151968004134,1,0.977825045342762,1,1,0.787152050799083,0.858806775869371,1,1.13713834527169,1.04487659112873,1,0.98331464726956,0.867603111428443,1.0220666358151,1,0.413720061603057
"24136","VAMP4",-3.46179799462497,0.00531627934965888,-0.722085272005956,6,"VAMP4",1,1,1,0.00000000919800270286208,0.0001064032996224,0.0296196096775679,1,0.00330306246049913,1,1,0.0165181275767013,0.0000000544155835426479,1,1,1,1,0.874092319362967,0.902289941642832,0.993031435148214,1,1.01308553258742,1,1,0.867015356989988,1.13243559294391,1,0.413720061603057
"24896","ZNF107",-3.45851732852498,0.00534712051272983,-0.721757526346174,5,"ZNF107",1,1,1,0.0000147020668074354,0.0298414429381817,0.0350303217649117,1,1,1,1,0.0135313308497369,0.00120773121964714,1,1,1,1,0.770086401918452,1.05478706860743,0.960743509507439,1,1,1,1,0.763846242641117,1.08641379146495,1,0.413720061603057
"19958","SGTB",-3.53434494780966,0.00540748987298055,-0.745244559327406,4,"SGTB",1,1,NA,0.00000000337956791131386,1,1,1,0.00380013445087765,1,1,0.0469250809289571,0.00200573450579429,1,1,1,NA,0.768673523513884,1,1,1,1.01046382411363,1,1,0.859234999911005,1.03316632642343,1,0.413720061603057
"10795","LINC00598",3.76088838256534,0.00553729222552401,0.799207679524218,4,"LINC00598",NA,1,NA,0.00000000000584970810916979,1,NA,1,0.0437695931417282,1,1,0.0214492863267993,0.0147713075164591,1,NA,1,NA,1.11329595414208,1,NA,1,0.996535335581153,1,1,1.07826086956522,0.974831170925237,1,0.413720061603057
"17805","PRPS1",-3.43407722638878,0.00558272709799084,-0.719300553514839,7,"PRPS1",0.000984958335664143,1,1,0.00000000732109428593069,0.000651321906930344,0.00678332436774882,1,0.0498653624960435,1,1,0.0492284351739577,1,0.0102025731183917,0.991072813489324,1,1,0.934253932224307,0.922639771335896,0.986778089387472,1,0.99469414355492,1,1,0.87950123436127,1,0.97387280091367,0.413720061603057
"5087","DENND2D",-3.43270295446037,0.00559628697266259,-0.71916158984878,7,"DENND2D",1,1,1,0.00000000000037386709601583,1,0.0149786905458103,1,0.0300902970175037,1,0.00835661415042308,0.0305760516727244,0.000396647412472234,0.0194513046310456,1,1,1,0.82395819059228,1,0.977409694174232,1,0.98798732466747,1,0.989936036749941,0.784345908868202,0.978869443101494,0.969631609723993,0.413720061603057
"14527","MTRF1",-3.42895484478648,0.00563344110142344,-0.718782149342806,4,"MTRF1",1,1,1,0.000110769187264399,1,0.0448620279435083,1,1,1,1,0.0210420813716368,0.0135165822018439,1,1,1,1,0.910937244784461,1,0.984523348610076,1,1,1,1,0.859199461823074,1.03801948651873,1,0.413720061603057
"5136","DGKE",-3.42514798068377,0.00567143627193657,-0.718396102213513,5,"DGKE",1,1,1,0.00000000000099940296512765,0.0279721910465866,0.00773587155475513,1,1,1,1,0.00274557710629239,1,0.00753289643966186,1,1,1,0.850497378911341,0.945222847875051,0.972923801155157,1,1,1,1,0.858522727272727,1,1.03426142277793,0.413720061603057
"13378","MGAT3",3.50375616943903,0.00569068587745777,0.742356089494229,5,"MGAT3",1,1,1,0.000000000000000211939210541315,1,NA,1,0.0336465907198986,1,0.00824640226601814,0.00784110801105972,0.0000733116389215522,1,1,1,1,1.16544529551722,1,NA,1,1.01004654221273,1,0.969993227341067,1.21359223300971,0.969607549303878,1,0.413720061603057
"23852","UBQLN2",-3.42143166789593,0.00570878080831248,-0.718018596379183,4,"UBQLN2",1,1,1,0.0000000000116166091267213,1,1,1,0.0000000282530705940833,1,1,0.0253254398785605,0.00762319275214126,1,1,1,1,0.852636571322074,1,1,1,1.02655874544524,1,1,0.870367651685158,1.04007543297389,1,0.413720061603057
"14115","MMADHC",-3.42124792467726,0.00571063372816506,-0.717999915147507,5,"MMADHC",0.000000307761419756135,1,1,0.00000032852242672261,1,1,1,0.0000000583945121389038,1,1,0.00595094298857207,0.00000000003560887915703,1,0.98049253142765,1,1,0.916805382705485,1,1,1,1.02288842531555,1,1,0.908374588313275,1.02944848438228,1,0.413720061603057
"7835","GOLGA6L5P",-3.73757888892437,0.00572519269469166,-0.797407510084182,5,"GOLGA6L5P",NA,1,1,0.000000111287577930919,0.00626796625798255,NA,NA,0.0000180196833884658,1,0.0353610521682672,0.02775652480569,1,1,NA,1,1,0.695586602089788,0.928896200632008,NA,NA,1.00872966228272,1,0.967454482078343,0.720759314350475,1,1,0.413720061603057
"21778","SUCLG2",-3.41939639630821,0.0057293394739962,-0.71781158304467,4,"SUCLG2",0.0148643809164961,1,1,0.00000000000000593994309216302,1,1,1,0.00640544808252289,1,1,0.0204684859365607,1,1,0.990667262134014,1,1,0.777378528732664,1,1,1,1.01908743675555,1,1,0.850307260903287,1,1,0.413720061603057
"2822","CBLL1",-3.41473287316344,0.00577673289333623,-0.717336523847729,5,"CBLL1",1,1,1,0.00000000000270631635236053,1,1,0.0145355109640762,0.00000310784040364442,1,1,0.000506574590442526,0.0203259096494009,1,1,1,1,0.750115582826137,1,1,1.11003958740437,1.0262153666109,1,1,0.77444192569255,0.974141777705817,1,0.413720061603057
"7002","FLCN",3.41325266347212,0.00579185939201153,0.717185529785236,5,"FLCN",1,1,1,0.000000000000000191057832911685,1,1,1,0.0000838530887038842,1,0.0120806066375626,0.00191726911293265,0.0208028089569034,1,1,1,1,1.21109833939721,1,1,1,1.00969720589356,1,1.02225769380738,1.31703139866794,0.957906293874149,1,0.413720061603057
"22364","TFB2M",-3.41132158904187,0.0058116543139208,-0.716988391704019,6,"TFB2M",0.000026765993405331,1,1,0.000000000217427875395876,1,1,1,0.000000217452496635363,1,1,0.0160729676548156,0.00110206292247324,0.0157650998132534,0.98479914525665,1,1,0.815358974674114,1,1,1,1.02062664729212,1,1,0.835741212429954,1.03867251220451,1.03880869286893,0.413720061603057
"1240","ARID4A",-3.40350739156289,0.00589246510800883,-0.71618890211772,6,"ARID4A",0.0035239515685731,1,1,0.000000144637071255595,0.00271659674912979,1,1,0.000000000000588431635507106,1,1,0.0194394412792517,0.0000000000149504667249797,1,0.994445613350751,1,1,0.793025643002079,0.874566714471139,1,1,1.04608693721524,1,1,0.867148014440433,1.08973687404047,1,0.413720061603057
"5120","DFFB",-3.40125336681756,0.00591598818451354,-0.715957761993735,4,"DFFB",1,1,1,0.000000000116661098484205,1,1,1,0.0000172327894881456,1,0.036830539588173,0.0454144924656723,1,1,1,1,1,0.819647061084786,1,1,1,1.00734778196312,1,0.974954352791635,0.860043141733283,1,1,0.413720061603057
"25446","ZNF84",-3.57259318159288,0.00599985130759722,-0.765808130671635,4,"ZNF84",NA,1,1,0.000000000137625501138319,1,0.0319550689482421,NA,1,1,1,0.0125874791606626,0.00632019008682256,1,NA,1,1,0.876332617796204,1,0.974312007756777,NA,1,1,1,0.814587255970667,1.04342767690825,1,0.413720061603057
"23951","UMPS",3.39159807331177,0.00601784336528305,0.714964984976086,5,"UMPS",1,1,1,0.000000000235081705132995,0.00027453036776803,1,1,0.00211676784240169,1,1,0.000286734679025487,0.00334132597928308,1,1,1,1,1.16692871224307,1.07816432285469,1,1,0.995144884873971,1,1,1.18780374555022,1.02397304220877,1,0.413720061603057
"3080","CCNG1",-3.38561920840344,0.00608181287571114,-0.71434804945828,5,"CCNG1",0.0157820825049972,1,1,0.000000475984177761145,0.00876291197371998,1,1,0.000000858773370075267,1,1,0.0137508265882805,1,1,0.988533341452207,1,1,0.869678997333163,0.974685801136035,1,1,1.02272186530359,1,1,0.868035410348581,1,1,0.413720061603057
"19191","RPS11",3.38402755353814,0.00609895933776494,0.71418353156606,7,"RPS11",0.0123917683807478,1,1,0.000000000000000000000423095638407935,0.0000151351047986799,1,0.04202273763693,0.00000000000000102857317299202,1,1,0.000556666406730019,0.00466783182446474,1,0.980107741366573,1,1,1.28603498381506,1.01574588287733,1,1.06671331074611,1.05825454519479,1,1,1.17764608921609,1.00493114513137,1,0.413720061603057
"20708","SMIM4",3.68865585438877,0.00614207936296346,0.793558820050352,5,"SMIM4",NA,1,NA,0.000000000000021287417789383,0.0297315529191576,NA,1,0.0000000124683832721531,1,1,0.00835442634006756,0.0131361450389016,1,NA,1,NA,1.20021110696868,1.04350619436693,NA,1,1.01010230231354,1,1,1.20503899220156,1.02062057157899,1,0.413720061603057
"23317","TRIM39",-3.45555848329391,0.00616846935127048,-0.737719363030076,5,"TRIM39",0.0333624519712429,1,NA,0.0000000000000479498504652247,1,0.00277601953813572,1,0.0000000148535179524599,1,1,0.0265443102768357,1,1,1.00370172100931,1,NA,0.931094387275682,1,0.986258309317048,1,0.979101365599768,1,1,0.906829010058232,1,1,0.413720061603057
"23525","TSPYL4",-3.37592411132689,0.00618702502742127,-0.713344098699842,4,"TSPYL4",1,1,1,0.00000000000000715651050773943,0.0000295134250685376,1,1,1,1,0.0440902827266423,0.0054037002046934,1,1,1,1,1,0.831933716546702,0.857393625294763,1,1,1,1,0.976574725678116,0.790237599598019,1,1,0.413720061603057
"13133","MBTPS2",-3.3676840890194,0.00627790851456746,-0.712487357522552,5,"MBTPS2",1,1,1,0.000000193160313219109,1,1,1,1,1,0.020894588789676,0.0488233929931808,0.0000976608545511245,0.00820669909226106,1,1,1,0.805163123121625,1,1,1,1,1,0.923541635987404,0.908673703533731,1.0528994289592,0.942988953718054,0.413720061603057
"25501","ZRANB2",-3.44117348258524,0.00631896924689564,-0.736314915291162,6,"ZRANB2",0.0124307263066339,1,NA,0.000000011499641838611,1,1,1,0.000000000849092607146959,1,1,0.00121536047402898,0.000109532413146934,0.0485659740503107,0.980932228388987,1,NA,0.770565998111077,1,1,1,1.03705298531648,1,1,0.776851508806401,1.04887599400415,0.978536298854406,0.413720061603057
"22477","THYN1",-3.36146809294903,0.00634736994605597,-0.711838944975367,6,"THYN1",0.000000000401292711021418,1,1,0.00266202692677411,1,0.00258012536387589,1,0.0000000000389738509585553,1,1,1,0.000769550073470079,0.0332995063115596,0.980340488242335,1,1,0.966076489257383,1,0.989080692172555,1,0.96111072430243,1,1,1,1.02338229203895,0.986220356233783,0.413720061603057
"17814","PRR14",-3.36075227137687,0.00635541924971062,-0.711764157991756,5,"PRR14",0.00000136992253561403,1,0.0279890034876647,0.00000000000842856911535798,1,1,1,1,1,1,0.010166307867916,0.000000652818048918183,1,1.01385087164996,1,1.06461166692906,0.801482619313131,1,1,1,1,1,1,0.864769391765997,0.983619233159661,1,0.413720061603057
"1123","ARAP2",3.3584061662238,0.00638187402182141,0.711518873885228,7,"ARAP2",0.00122382054916622,1,1,0.0000000000000000171744700691488,1,1,0.00416049464484443,0.00000256710778322513,1,1,0.0194543402659122,0.000401951544591006,0.00782074609739503,0.992739214357921,1,1,1.24914497430016,1,1,0.834096242658088,1.01825995658084,1,1,1.23510002740477,1.04248230713054,0.9569443854437,0.413720061603057
"11819","LOC100507507",4.09616611962105,0.00638482689172156,0.85825089966605,6,"LOC100507507",NA,0.0275952857207301,NA,0.0000000000000000385682845354354,0.00816633349725422,0.00569143005905265,NA,NA,NA,1,0.000195202510248489,0.0000572120014496442,1,NA,1.01642196676937,NA,1.24770385088399,1.17358792734372,1.01679194726065,NA,NA,NA,1,1.31026221216558,1.02284630993939,1,0.413720061603057
"13296","METAP2",-3.35726162553269,0.00639482070963173,-0.711399118254933,7,"METAP2",0.0000000000135979791989037,1,1,0.00000233638791962919,0.00861253662253431,1,1,0.0000108651733618337,1,1,0.0010785158421734,0.0000552969740749612,0.0192674081822252,0.957003604941992,1,1,0.890924593887255,0.928923642678869,1,1,0.9843346489862,1,1,0.694892270604189,1.03778164941497,0.954965643596094,0.413720061603057
"4850","DARS1",-3.35586430377391,0.00641066315998426,-0.711252829568,5,"DARS1",0.00118172930333213,1,1,0.00000000244450967808636,0.000427113343414523,1,1,1,1,1,0.0031570054445031,0.0289943700068919,1,0.988767002731176,1,1,0.716690328108213,1.05410598495328,1,1,1,1,1,0.692172246511349,1.02538380456901,1,0.413720061603057
"18320","RABGGTB",-3.3478826905628,0.00650192819098463,-0.710415442478185,8,"RABGGTB",0.0000231566007265533,1,1,0.00000000000000222369887833161,0.00000626027187064033,1,0.0063073917752686,0.0000000612162421416026,1,0.0394861307013761,0.0322231158743108,0.0000141106990362371,1,0.988191455569119,1,1,0.809217188309602,1.06119196811143,1,1.19600275820789,1.02714087572555,1,0.978278503446413,0.857087338824253,1.08016852492979,1,0.413720061603057
"19172","RPLP2",3.34444477448464,0.00654164658585761,0.710053822760571,7,"RPLP2",1,0.0224032628127449,1,0.000000000000000824170290311009,0.0260625905878058,0.00396304629919194,1,0.0000000000929044732065658,1,0.034280679985606,0.000153849836462504,1,1,1,0.997628279676891,1,1.1857556637809,1.02106013550219,0.996712412257426,1,1.06244026327257,1,0.997798655192011,1.35887020487482,1,1,0.413720061603057
"5488","DPM1",-3.34396734314407,0.00654718193068621,-0.710003559319267,6,"DPM1",0.00000000000792953174582406,1,1,0.0000124162105743009,0.000250255563192119,1,1,0.00000968339249987108,1,1,0.0181235022585156,0.00000000273479285383278,1,0.946169471524182,1,1,0.89123932038289,1.04068539117751,1,1,1.01767043969421,1,1,0.886464794690285,1.07919431702051,1,0.413720061603057
"15051","NEU3",3.33919762295733,0.00660274537890518,0.709500812212706,4,"NEU3",1,1,1,0.00000000000197385157129128,1,1,1,0.000203315132430773,1,1,0.00698480633940777,0.00185286913233577,1,1,1,1,1.12343905125965,1,1,1,1.00600068483762,1,1,1.19077853363568,0.984545675503484,1,0.413720061603057
"19735","SELENOF",-3.33639809878926,0.0066355815878504,-0.709205225988587,5,"SELENOF",0.000343397612829379,1,1,0.00000000000041379770929144,0.041287086383657,1,1,1,1,1,0.0064373843384099,0.0000446543536502382,1,0.979240869930388,1,1,0.886429860134341,1.03568258467414,1,1,1,1,1,0.86022295534938,1.0217185442026,1,0.413720061603057
"22986","TNFRSF10D",3.33584706110834,0.00664206443573034,0.709147000882835,4,"TNFRSF10D",1,1,1,0.00000297819022418529,0.0216148315330466,1,1,0.0109033721201473,1,1,0.0276571884362431,1,1,1,1,1,1.10247679439432,1.06950054150795,1,1,1.01289855459224,1,1,1.18801152737752,1,1,0.413720061603057
"5318","DMTF1",-3.33324699871245,0.00667274098648661,-0.708872070812897,4,"DMTF1",1,1,1,0.000000000106139940750167,1,1,1,0.000000302913553148694,1,1,0.00861299534999615,0.0112254604263496,1,1,1,1,0.828106794740677,1,1,1,1.01886228397144,1,1,0.810889813504551,1.01736045961426,1,0.413720061603057
"15584","NUP160",-3.32711700817206,0.00674563868390968,-0.708222605819852,5,"NUP160",1,1,1,0.0000000000000103521812351134,0.0246947079462148,1,1,0.00246406561003534,1,0.0096924097139853,0.0440921439788679,1,1,1,1,1,0.688920066551224,1.03899827193886,1,1,0.988108300042775,1,0.979023420841785,0.83210355987055,1,1,0.413720061603057
"17363","POLR2C",-3.32609775795999,0.00675783815773874,-0.708114442818535,6,"POLR2C",0.000944288353390601,1,1,0.0000000000521046817089504,0.0227013465593251,1,1,0.000000000227512327468019,1,1,0.030221559187554,0.00138688977303267,1,0.988274632296372,1,1,0.94571468757708,0.955557491696082,1,1,0.982721535649536,1,1,0.85882908809759,1.01031539221129,1,0.413720061603057
"5443","DOCK10",-3.32494099095874,0.00677171085817909,-0.707991626093095,5,"DOCK10",1,1,1,0.0000000000000107420963752562,1,1,1,0.00281507034023657,1,0.00184265058265366,0.0132114759577976,0.0288145731883563,1,1,1,1,0.760266392338066,1,1,1,0.98387826656239,1,0.989884278705947,0.697295992274264,0.980008258796417,1,0.413720061603057
"23800","UBE2J2",3.39076384978956,0.00687699959994878,0.731317208688724,6,"UBE2J2",0.00716882244606456,1,NA,0.000000000000000000580497429954797,0.0175808897593097,1,1,0.0000136113654300513,1,1,0.000179686624633288,0.0153225912818392,1,1.00460503074636,1,NA,1.31905985403654,1.01931033763327,1,1,0.988248239731164,1,1,1.32524964336662,0.989445939102334,1,0.413720061603057
"18317","RABGEF1",3.31261888189515,0.00692130136506087,0.706679362841304,4,"RABGEF1",1,1,1,0.0000000000000342269412163965,1,1,1,0.000000156095709436466,1,1,0.00970853622855879,0.0021000038456351,1,1,1,1,1.15030096716085,1,1,1,1.02096046724638,1,1,1.20502880330423,1.01885849397817,1,0.413720061603057
"6236","ETFRF1",-3.38364045699592,0.00695986340893289,-0.730601322767943,7,"ETFRF1",0.000791947924755832,1,NA,0.000000722840880705944,0.00390085729440622,1,0.0351009171149282,0.00239692559811685,1,1,0.00000612045314413627,0.00000000000909135836119967,1,0.987190731368363,1,NA,0.900475405326712,0.963698948511308,1,1.12041873052859,0.988240909337983,1,1,0.724700910273082,1.06749638149111,1,0.413720061603057
"885","ANKRD28",-3.3086048551714,0.00697075618159225,-0.706250300870919,7,"ANKRD28",1,1,1,0.0000000809200006156562,0.00478997907327651,0.00049558066970765,0.00120926802694772,0.00000000000492388551662755,1,1,0.010783762565006,0.00606024894116866,1,1,1,1,0.795810053649286,0.837297720087083,0.970233029092289,1.29282794707801,1.01647399956649,1,1,0.806317220917295,1.06571533045532,1,0.413720061603057
"19676","SDHAP1",-3.30748558364266,0.00698461031745353,-0.706130522253038,7,"SDHAP1",1,1,1,0.000000125845507091363,0.0366340195539282,0.00690140745569756,1,0.0366531112535019,1,0.0305285858946019,0.0127723065244592,0.00000000144280260486086,1,1,1,1,0.858487561393475,0.986639337922515,0.993075195397645,1,1.00326952361429,1,0.99362385429992,0.896830326450298,0.978511356460131,1,0.413720061603057
"7581","GGA1",-3.30219182926612,0.00705051687079643,-0.705563189917384,6,"GGA1",0.0499477205231477,1,1,0.000000000013792522150601,0.00689413705694435,1,1,0.00000000710651795971222,1,1,0.0106438895160221,0.00000141026247478388,1,0.997545250323528,1,1,0.763189929007982,0.949173976503184,1,1,1.02735873101624,1,1,0.840578808153104,0.980697088183537,1,0.413720061603057
