"","GeneID","TValue","PValue","PAdjust","MeanX","MeanY","modlogFC"
"NUDT3","NUDT3",7.49527115495091,9.65465408535402e-08,5.124840363715e-05,232.56,125.783333333333,1.848893600106
"CYBB","CYBB",7.37364445456733,1.03275790377003e-07,5.40971036979424e-05,2899.25333333333,1105.94166666667,2.62152464340343
"PRKDC","PRKDC",8.21209841507801,1.03892085603467e-07,5.40971036979424e-05,199.206666666667,93.5083333333333,2.1303627127707
"ACBD5","ACBD5",7.63311422793705,1.05131329425849e-07,5.42259462738572e-05,42.88,22.5083333333333,1.90507219548315
"CSK","CSK",7.34864692327508,1.07721146019587e-07,5.50424853969619e-05,1689.26666666667,1246.38333333333,1.35533476859714
"SFPQ","SFPQ",8.21144860518096,1.11235316173048e-07,5.63118488559745e-05,335.38,198.883333333333,1.6863152602028
"SYNRG","SYNRG",7.58646335556356,1.14650927386567e-07,5.75084844397538e-05,241.406666666667,114.591666666667,2.10666860591957
"ACLY","ACLY",7.47972407348438,1.21828518674995e-07,6.05532039094242e-05,276.28,153.525,1.79957661618629
"USP15","USP15",7.28871586401246,1.24691078404609e-07,6.13328923105152e-05,402.68,246.775,1.63176983081755
"NDUFB2","NDUFB2",7.27947984328428,1.2564077877561e-07,6.13328923105152e-05,1624.73333333333,1237.85,1.31254460018042
"GAPDH","GAPDH",7.62744999661676,1.27720455870805e-07,6.17963557900919e-05,14470.34,10494.2416666667,1.37888381644219
"SNF8","SNF8",7.41031726059521,1.29487764779873e-07,6.21018776453926e-05,366.08,228.383333333333,1.60291906881705
"MAP3K2","MAP3K2",7.33747312812457,1.30749844808221e-07,6.2161887087345e-05,67.6333333333333,31.3583333333333,2.15678979537603
"NNT","NNT",7.75999248106315,1.35741497483174e-07,6.39787123568541e-05,245.38,132.375,1.85367327667611
"ELAVL1","ELAVL1",9.31414391409216,1.37638330933026e-07,6.43182744054042e-05,950.18,623.575,1.5237621777653
"PSENEN","PSENEN",7.76555731998399,1.49246376238014e-07,6.91516641901457e-05,171.873333333333,94.8666666666667,1.81173576950105
"SIN3A","SIN3A",7.7298875775266,1.51671536646017e-07,6.96847865091119e-05,88.26,55.175,1.59963751699139
"ITGB2-AS1","ITGB2-AS1",-7.30527415252867,1.57059735881754e-07,6.97551487509352e-05,1556.64666666667,2494.61666666667,0.624002351730727
"PPP2R1B","PPP2R1B",7.18496150170879,1.57309886625945e-07,6.97551487509352e-05,99.5933333333333,55.6666666666667,1.78910179640719
"RFK","RFK",7.21997193036576,1.5793058019068e-07,6.97551487509352e-05,150.973333333333,103.683333333333,1.45610030541714
"EIF4ENIF1","EIF4ENIF1",7.17598599772821,1.60659707068013e-07,7.01891727679706e-05,212.953333333333,164.341666666667,1.29579635921099
"NONO","NONO",7.8332501983086,1.61755784628238e-07,7.01891727679706e-05,884.48,413.966666666667,2.13659714952895
"ACTG1","ACTG1",8.3030395116671,1.63083789053527e-07,7.02082132497048e-05,13094.4466666667,9606.48333333333,1.36308430591146
"NDUFS2","NDUFS2",7.20761003735059,1.65262797382663e-07,7.05904545632791e-05,718.14,548.541666666667,1.30918040258261
"SNX20","SNX20",7.30314671112342,1.73744792987548e-07,7.25139145939024e-05,81.0133333333333,23.4833333333333,3.44982256919801
"HSPA1B","HSPA1B",8.43400006470956,1.77481467383533e-07,7.3512285967631e-05,150.613333333333,39.1666666666667,3.84544680851064
"ZMYM4","ZMYM4",7.21291207178773,1.80561160969736e-07,7.42255707884162e-05,223.78,158.941666666667,1.40793792271798
"SLC6A6","SLC6A6",7.38637360848227,1.82777575879082e-07,7.45759789821859e-05,1446.65333333333,926.233333333333,1.56186706013603
"PRKAR1A","PRKAR1A",8.14615947679618,1.84256776914045e-07,7.4622629785174e-05,851.786666666667,292.616666666667,2.9109301133451
"EHD4","EHD4",7.18836633585389,1.85791025982703e-07,7.46907246660168e-05,146.913333333333,82.9666666666667,1.77075130574528
"RC3H1","RC3H1",7.80261728240208,1.89004590539595e-07,7.47083889252864e-05,522.973333333333,385.141666666667,1.3578726442651
"TIMM13","TIMM13",7.11318858547618,1.90228053608303e-07,7.47083889252864e-05,172.186666666667,115.308333333333,1.49327166293272
"YWHAG","YWHAG",7.10775056335336,1.91088081049657e-07,7.47083889252864e-05,2138.6,1520.08333333333,1.40689655172414
"DICER1","DICER1",7.19809903499013,1.91300699592861e-07,7.47083889252864e-05,1542.21333333333,1190.50833333333,1.29542422354596
"SUDS3","SUDS3",7.20839337126472,1.94582405632006e-07,7.54510528051367e-05,71.84,38.2583333333333,1.87776083641908
"KCNE3","KCNE3",7.09934353141314,2.11904619802343e-07,8.14769543944504e-05,138.36,43.0166666666667,3.21642774118559
"WDR1","WDR1",7.14180750008698,2.13877744779296e-07,8.14769543944504e-05,2865.82,2234.4,1.28259040458289
"EXOSC6","EXOSC6",7.06300152505384,2.14634370545414e-07,8.14769543944504e-05,57.72,24.8166666666667,2.32585627938214
"STAT3","STAT3",7.95794936802081,2.16083666590981e-07,8.14769543944504e-05,178.213333333333,98.5583333333333,1.8082015726727
