"","GeneID","TValue","PValue","PAdjust","MeanX","MeanY","modlogFC"
"CCDC25","CCDC25",10.5125256625521,3.05508217970635e-21,2.82696937695495e-18,7.39853209923936,7.07904155741667,1.0451318923941
"COPS6","COPS6",-10.4884967391244,3.51593299370297e-21,3.19084441997751e-18,8.8525192118883,9.21383855006667,0.960785145494463
"TMEM120A","TMEM120A",-10.648376220668,3.8234897431408e-21,3.3414468140426e-18,9.27649100606915,9.70960183036667,0.955393554559264
"RPL22","RPL22",10.4552808337671,4.74560074756344e-21,4.00884442297587e-18,7.77853029750532,7.0883634668,1.09736617400305
"RPL15","RPL15",10.4054817660495,4.7570623768149e-21,4.00884442297587e-18,8.20582087522872,7.49400778765,1.09498430049029
"DNAJB14","DNAJB14",10.4700458856517,4.93628888577749e-21,4.03082421119706e-18,8.1340050966383,7.69265117361667,1.05737344812089
"RPS4X","RPS4X",10.4514399681997,5.19659765943219e-21,4.0872972790654e-18,7.31067544756383,7.00087063266667,1.04425232676799
"UBXN11","UBXN11",-10.4321935161049,5.56108292999256e-21,4.30227255134768e-18,10.3730818480851,10.9053022578333,0.951196179879752
"GPS1","GPS1",-10.2930443210165,6.80032475947877e-21,5.17614396853746e-18,10.3935151581968,10.85010347355,0.957918528936959
"ARMC1","ARMC1",10.4033345437405,9.53303938940544e-21,6.92127992099725e-18,8.02042567643085,7.6836262627,1.04383339353267
"FAM89B","FAM89B",-10.4003914946611,1.03762607810095e-20,7.34536662354758e-18,9.96279521873404,10.4052586458333,0.957476941019965
"C11orf58","C11orf58",10.2295298534786,1.09738046008319e-20,7.61582039297736e-18,7.03001928259043,6.7793406659,1.03697684318349
"PSMC3","PSMC3",-10.3519295863025,1.25294357366423e-20,8.56940769976269e-18,9.75872103229255,10.0195093518333,0.973971947090098
"SIL1","SIL1",-10.3361270843992,1.27921738560478e-20,8.62044144355362e-18,9.58491041339362,9.94395429606667,0.963893248904506
"PPM1F","PPM1F",-10.5970761554654,1.31199838730185e-20,8.62044144355362e-18,11.6528149125532,12.0558008151667,0.96657327797698
"BCKDHA","BCKDHA",-10.2888596904651,1.31520550927246e-20,8.62044144355362e-18,9.60189526422872,10.1069581369833,0.950028201768593
"PHF20L1","PHF20L1",10.2039671745012,1.38457883630294e-20,8.95082800586415e-18,7.28791328683511,6.96379083073333,1.0465439677871
"KRTCAP2","KRTCAP2",-10.2641691150449,1.44281811496506e-20,9.20128006505829e-18,11.2167840816489,11.529154292,0.972906060371851
"RPL26","RPL26",10.2504189376068,1.68929243655082e-20,1.06294784887608e-17,8.54475535480319,7.91419599985,1.07967446787585
"RPS27","RPS27",10.3258486956297,1.87585343852927e-20,1.16480625619833e-17,9.19269765568617,8.61647518806667,1.06687449972786
"TLN1","TLN1",-10.2756057568586,2.09713040511378e-20,1.28529581919648e-17,9.95746611235106,10.3771633450333,0.959555687934397
"GNB4","GNB4",10.2986864691954,2.7148371310821e-20,1.58434466862279e-17,7.70623470069681,7.28277859581667,1.05814485492163
