"","GeneID","logFC","AveExpr","t","P.Value","adj.P.Val","B","modlogFC"
"ILMN_2339796","CDC16",0.817174778605572,10.1918557121389,-3.55897599059375,0.00110319541147639,0.0367002356280042,-2.0933688997477,0.817174778605572
"ILMN_1733270","CD163",1.42312947875949,6.22061452430556,3.55375425055725,0.00111932597691792,0.0372114888634368,-2.10732412371159,1.42312947875949
"ILMN_1704446","SLC6A10P",0.487047906859007,10.1583545540278,-3.55147596792628,0.00112643490857438,0.0373679028895072,-2.11340990762822,0.487047906859007
"ILMN_1806349","SLC6A8",0.4539344557618,8.83339743711111,-3.55140239605532,0.00112666519920679,0.0373679028895072,-2.11360640372331,0.4539344557618
"ILMN_2400759","CPVL",1.29465289203371,11.2884969805556,3.55134411296604,0.00112684766596057,0.0373679028895072,-2.11376206512598,1.29465289203371
"ILMN_1792825","ARIH2",0.893863050372058,9.22351099188889,-3.54989324194129,0.00113139909941409,0.0374642644670706,-2.11763664192978,0.893863050372058
"ILMN_1684368","SMIM3",0.691746524711861,5.84749043791667,-3.54984985582405,0.0011315354757794,0.0374642644670706,-2.11775249398649,0.691746524711861
"ILMN_2048507","KLF3",0.70618513883527,7.09584211491667,-3.54936402335804,0.00113306368462603,0.0374873730579402,-2.11904974624435,0.70618513883527
"ILMN_1664610","RPS17",1.15898673541343,13.8711960666667,3.54913978775921,0.00113376969927094,0.0374873730579402,-2.1196484641562,1.15898673541343
"ILMN_2232166","CCDC90B",1.14443875607616,9.19302960619444,3.54880923810173,0.00113481122147557,0.0374902634673531,-2.12053101270727,1.14443875607616
"ILMN_1711729","UQCRBP1",0.8250154774711,11.8851167491667,-3.54862456408381,0.00113539350869307,0.0374902634673531,-2.12102406504352,0.8250154774711
"ILMN_1810533","SLC6A15",0.58061650993872,4.12429886527778,-3.54657370851465,0.00114187936137168,0.037653471941231,-2.12649874326689,0.58061650993872
"ILMN_1742031","IFRD2",0.567786197970415,6.44658321058333,-3.54394876658891,0.00115023290099234,0.0379033195591688,-2.13350377037959,0.567786197970415
"ILMN_2215382","DDX51",1.28001559507002,13.1125971238889,3.54351091308829,0.00115163203427884,0.0379238179277397,-2.1346720087058,1.28001559507002
"ILMN_1770732","COPS3",0.718591241463069,10.8405066888889,-3.54280896580591,0.00115387848664678,0.0379721724772912,-2.13654473595216,0.718591241463069
"ILMN_1761828","E2F4",0.797040063876321,9.73472587272222,-3.54129299354551,0.0011587444971201,0.0381066089575149,-2.14058861190528,0.797040063876321
"ILMN_2072178","ECHDC3",0.62963902512162,6.79517761127778,-3.54053904893096,0.0011611718889179,0.0381350415174027,-2.14259946810581,0.62963902512162
"ILMN_1746517","KYNU",1.26310036102105,8.69768044016667,3.53964029410501,0.00116407191448562,0.0382045740703712,-2.14499628823926,1.26310036102105
"ILMN_1742981","TUBA1A",1.22508802301641,10.8681168683333,3.53899409907846,0.0011661613144756,0.0382346338877739,-2.14671940028866,1.22508802301641
"ILMN_1770161","BST1",0.783246513472858,7.51039522797222,-3.53887255511354,0.00116655471710541,0.0382346338877739,-2.14704348704487,0.783246513472858
"ILMN_2112256","TNFRSF4",1.29643409714973,7.04086392502778,3.53758884419229,0.00117071753547447,0.0383226832123533,-2.15046607634679,1.29643409714973
"ILMN_2370091","BEX3",0.753093739707469,10.0180792270833,-3.53724839090857,0.00117182395741187,0.0383226832123533,-2.15137368461468,0.753093739707469
"ILMN_1711617","GMFG",1.16733623296208,12.3313875205556,3.53707674914468,0.00117238214937695,0.0383226832123533,-2.15183124579768,1.16733623296208
"ILMN_1734198","RNGTT",1.3198579810242,8.35618628855556,3.53605610100627,0.00117570667054933,0.0383899789937785,-2.15455186644333,1.3198579810242
"ILMN_1662232","DCTN2",1.15330604879891,10.3349981305,3.53562414030252,0.00117711641564678,0.0383899789937785,-2.15570318212328,1.15330604879891
"ILMN_1862963","LINC01128",0.423823095618971,5.54038046961111,-3.53560072241559,0.00117719288869762,0.0383899789937785,-2.15576559652144,0.423823095618971
"ILMN_1800733","MANBA",1.16953218127691,9.46557977447222,3.5353257411529,0.0011780912210938,0.0383899789937785,-2.15649847437929,1.16953218127691
"ILMN_1779228","CDH2",1.80456344475938,5.52422504580556,3.53510920430083,0.00117879908720966,0.0383899789937785,-2.15707556787178,1.80456344475938
"ILMN_2148819","TUBA1A",1.12149097911056,12.4585175525,3.53499864207534,0.00117916067683696,0.0383899789937785,-2.15737022144918,1.12149097911056
"ILMN_1791147","YPEL3",0.698189838372002,12.3056722247222,-3.53424865964813,0.00118161628969726,0.038444279857397,-2.15936884622261,0.698189838372002
"ILMN_1662719","GPBP1L1",0.853557715425959,7.80274190586111,-3.53351806472052,0.00118401316190349,0.0384730900091241,-2.16131561423201,0.853557715425959
"ILMN_2408240","DTNBP1",1.5781167756247,4.69293499222222,3.53349818035203,0.00118407846226061,0.0384730900091241,-2.16136859615711,1.5781167756247
"ILMN_1769546","RIN2",1.32988016463508,7.95522440491667,3.53317247628992,0.00118514857003742,0.0384822392970966,-2.16223641514742,1.32988016463508
"ILMN_1768016","TNFRSF17",1.71834401629353,5.56497170055556,3.53032040843894,0.00119455899722947,0.0387620098017221,-2.16983397621287,1.71834401629353
"ILMN_1814952","FLCN",0.324672322725482,5.89567107138889,-3.52971394552925,0.00119656929051039,0.0388014425812482,-2.17144914817659,0.324672322725482
